Name,Location,Locality,City,Rating,Cost,Place_ID,Photo_Reference
Nalin Chandra Das & Sons,"New Town, 24 Parganas North", 24 Parganas North,Kolkata,4.8,200,ChIJsbeVxTR3AjoRV0suwoXXMMc,AdDdOWoeaCc-16RC-V1SO4d3KWaNMXbMeRVHz5lba9sbNBwJ-J2mzTL6TBQ1t4eOA-qQOhE0012-sNwyvc2LhgTWWKRklwZPL6KAKPi1b0Px0nsKEqAb1Xr8iYHgjZ3TZPcO-oGhFhnGyesw8WoA7hSDKFNxUXQz7bHzJ4suSJqmCdpYrAFW
Wow! China by Wow! Momo,"Jadavpur, South Kolkata", South Kolkata,Kolkata,4.4,500,ChIJK7MpEz13AjoR5iO7T4H8Ioo,AdDdOWpd-Y3hN3u_cl5qyybUMrs1LTWludfwBZAsi99lTPnE9P0b7UCfdUTOwwShu6A46xoCYCBggqR-4_FvUpbvWsMjjrW0F7Nj5EYpMSLnrdoKKhOOw8HFfT6yGML-d0k-u-vZm0NLSlvwswV8AgAlP1zvo7XbWRsXQQN3PuOXuuPiqkCy
The Quince Restaurant cum Bar Club,"Behala, South Kolkata", South Kolkata,Kolkata,4.2,1000,ChIJiXMB_ahwAjoRiFhncz_hOIc,AdDdOWrT76XfnkPm55Vsmujntc1SvihSvA3VkkNcWM5A6Kn0VxHREAqa-rmOp22y4LKidsfP1sJRYU_4eZkgyUOknF4ULvhD4tfWpLjJ4hMeyDCMIQHMSV0bUwPyu6Jva0mnWPkuD8iFyS4vjSjqNeoB4Zmfcvr_0zvQeuHpRxXq9RCsmxa0
Ming Dimsum and Pouchong Asian Products,"Kasba, South Kolkata", South Kolkata,Kolkata,1.0,200,ChIJLSMQ2kxxAjoRHnOx5PNOkD8,AdDdOWqRnLrF5Aa8hkb0jp85Se0BiqH74lPn9rkaaYQs1Mp6NZ8r8l1Sj1pFbafSthlBI6jNsBKP6LusC0XLdWhF3Wa45Uzl_S8Nz98fsM1lBB4QTxbITVXnLGhGHSNmJXh-Qj-vFErlqWP9FH_jWGfCZdnI2yprXA0-DcQsA-u06B2jYk0_
Bazaar,"Zone by The Park,New Town, 24 Parganas North", 24 Parganas North,Kolkata,5.0,1300,ChIJf0pp5NR2AjoRUVCxKmSZfUg,AdDdOWqb32ch2te7f8AlsStdCDVnMXvoKpW2OjwXEGszPMi7CSI3pnemOqu0u8zuseUDCMn6ypfR9f8LLssaOQ4V0SZ-jnvzgTP-oouekVrwLEKhZIwryOBRjU7JCpQXgKXXJWr91PCQdIRkwESdyH3eCn5nwr_C_7kVU9ZUkdpUf8imnWgZ
King's Cafe,"Shibpur, Howrah", Howrah,Kolkata,1.0,400,ChIJY2MwNvt3AjoRqqvNSZBxrgo,AdDdOWpR3f7w1MSS-qIbyQIYAY-vwwpcogffjlfNFd1bIYiADpOYglL5ECa5U02RMTAjzmnEmdt3yxhpFwiI6HHWXvW5dqmXNknm2uhkXmWpYLm_74uR7od-0uGq7QHWCd7QKprawmDEg7UDX_X_tp-WaoNEuVXbCZDAGbFP8IIl6nSBYp9n
Biriyani Bar,"New Town, 24 Parganas North", 24 Parganas North,Kolkata,1.0,500,ChIJjSOAZxF1AjoRtuJJ3fk97Ds,AdDdOWqD4uZ24AXC1eFHkaCRFjHEg3n0h60wbKASgJtZbpd-rQpAvTLyFQu1Bf75kNPmX9Jdh7s_zLUddulO7e7nRvbhljBXyI7dYw3u9dUS9EudKSJJcvdjxk31cta6nAMkxNsQYx7jxsZ_F6o5mLKx8cJBs3wwrurbnl_SSa0R7apESVjU
Wow! Momo,"Jadavpur, South Kolkata", South Kolkata,Kolkata,3.9,400,ChIJlaWe9w93AjoRIloOddJqmSU,AdDdOWqVDRlc8D-CsOvJuCm587KI-0BJhY4bPRNm5CAW5jswoWl8ko-bHch4hUfSXCTZxxTzr9kCbkmNnKBRv8M74vf91QC9fqq6l0db2TLQZyJ4kEzoTPjwcXNg_iAbvbJu1sapkEP_rBAhaXEIU9pL4SD9KVcgV7dBiYIpZMvOF4NkiyLt
Turkisyano,"Lake Gardens, South Kolkata", South Kolkata,Kolkata,2.5,300,ChIJ2xD02zZxAjoRRXA_f2Vnl5M,AdDdOWrfR-O07EPTGErzc21EKnW-tE6CfvoYAL7Fr2_HET1uIUdXYAtGoHur7fTXloyPg9LAawaGLFr1wYlB8GHDYu3AUNu1DWqzvZG4nHmz5JvSaw61EGMQcNk7pmMSTQFsVnlmuNsFJU9jC6GYJ5yZR5BT7rMkxKez90Yj3jDMy0xkzUcK
Wow! Momo,"Tollygunge, South Kolkata", South Kolkata,Kolkata,5.0,400,ChIJlaWe9w93AjoRIloOddJqmSU,AdDdOWoLzuUo6bFBpUIq9M7yNh0NEKkqcSsZTz-BR1ZDqXqnXYyV0Kn5Y52Rk4gtIIWzYBu-SU7Zo0EjVkvtjbxhXHwveiaHZ5IxHdnVbjnf-ZfTKvVTLFt-DAZM1mi59F5xVG3x9twghyRTgAbbpY-K_nr7fUhK-Su24FOsM-99m0MP7xjz
Nori,"The Westin Kolkata Rajarhat,New Town, 24 Parganas North", 24 Parganas North,Kolkata,4.5,3300,ChIJmye6RQB1AjoRBgl-Ku5OaWE,AdDdOWpsFIKv7Asfa5WSy2pQKFqge_FphxQgBCIY4xwRnzvT980Us1G9rYDxgUVvyqxXHrZbjGMYeD37hmt_jom0jLAcXjBdydoEcX52WoBER2Bq95tl6-L7MiOhr3G_ra-rKnR3DOfWYCR2oqlGuHn4XSRWNahOXLW3Z3HZ8Hd_KOlUtm2L
Wow! Momo,"E M Bypass, South Kolkata", South Kolkata,Kolkata,3.8,400,ChIJlaWe9w93AjoRIloOddJqmSU,AdDdOWoeu1x7OJZgmUHrdWhlbG9FNmBVpWMe2uKqZ5zN_GPSlPasyxAdyv1Sv-t_a5vLOqmhrqr0gIheYp8xZxbeVeK307-mPjaBl1J-3uyyHncEw9zZ8tdTd739lyVJ9j_2CCqJIu_NtZdShb10egX1sIPwAmt8yec0iJ99tWNIGX-ZMNlh
The Royal Bengal Tiger Cafe,"Tollygunge, South Kolkata", South Kolkata,Kolkata,4.1,600,ChIJZw2TScFwAjoR_0j1TQTcCik,AdDdOWrws48wAQ6Y8MUuOnIeR3CcFdQG8yKgMzFImRBDT3COX6OEnY8L19Lhx_C0_JZz7BlqTF7bnqszNw3MO1cJGh6ck1eZQJzDmkaGS-ZgAbV5_lD5DEFz0-QrbbKxDuYV1lvXDgkK-36-UXSfsb7lyauxmjv0sV50YTFaLD9QO1G7Om7S
Friends Cafeteria,"Golf Green, South Kolkata", South Kolkata,Kolkata,4.1,900,ChIJTZE6zjRxAjoRshBmSxy8i1g,AdDdOWr5gRii0RlmxqlIuqPaD0pLEWe2Og1uO1Po6_KYehjeDMne9LfsjLIBgq2vb25IaCLqQ-fGRiDnRwnhy04RFfNRWAhVfx7clTnJd0TBHnwfCSn5PtSmF_WzJgAayTNtIW3I2v6Tid_NOInnZRPSsTgNz-4TipzHkmG5Cc1YrM9jjxsP
Sholo Ana Bangali,"Techno Tower,Prince Anwar Shah Road, South Kolkata", South Kolkata,Kolkata,2.1,600,ChIJPe_cGdFwAjoR0vTYfBrqxzo,AdDdOWoiDsnildyCTHMTF10FNTCoy2NIzZsw8wZLS8nhjSqGhlTi7tNFxihwY93g6IUtX5dzKAEtn5g-thr8QWhCEj99Md4mcRcUfatlcYFpuneWDfDhE9qqa8nsBjxk7TcyLjGI_QVBwDdTXJ8AEBovgJVog24iCxz1_GQ4s9RO1f4oIIVW
Wow! Momo,"Santoshpur, South Kolkata", South Kolkata,Kolkata,3.4,400,ChIJlaWe9w93AjoRIloOddJqmSU,AdDdOWq5JcPBDX-Xp1q2XHkr902M4-Mc2BT6l3xVREeZ37o5WRpkmPxyAGeZv7nzoItSmWYWmtx7FHv6vOWU-BhNBSKHhpc4H_ZtgLUTy0qBfqLZiCj92VbHf-vKKvd8KnhNpCJghG3GIB30omwlsjdC1KlsTZLt5LBB_ntlLC4wHi9r_tlo
Emoji,"New Town, 24 Parganas North", 24 Parganas North,Kolkata,4.4,500,ChIJnWaIvmyf-DkR8nqAn0z1sWs,AdDdOWq7F8zBAJ8eAnnErwKtSGw0rgrIND_bmEdMRENgJAV5AM4DdUo6pQ2J-2A3bgu1iJ1rYa4cuM3XFsc-4AIgBaISccd-w-B7Kkod65tDLH5-TL1HG3_gZRFDetc09fBZvvgiPil0b2zJuMNJvcdoBNfwdIUp3RAMEoro3ysJ39mrhWDs
Damn! Yumm!,"Dumdum, 24 Parganas North", 24 Parganas North,Kolkata,2.0,500,ChIJ62Ysdnif-DkRuISUtbFU3Q8,AdDdOWqJxywwIDtanMqPipra_AYELaAmk0njtO4JXZxP-ljxkqEWR9cqLaMLibj9yFj07T_WjQ8_TjkXDns59zDD2afS0wnkUK_6y4RFWa_cgolLPfB0NaBpNSze2PdL2lpJpxZDAcOMTy4jBjfpYjVhr8i2BI-cSr1Q9t3xcbNpatFX3NMT
Tezpata Restaurant,"New Town, 24 Parganas North", 24 Parganas North,Kolkata,5.0,500,ChIJmyUkiDZ2AjoR0w5ykDYZDF0,
Wow! Momo,"Tollygunge, South Kolkata", South Kolkata,Kolkata,4.1,400,ChIJlaWe9w93AjoRIloOddJqmSU,AdDdOWrroe1z8QRJZhjrI4l8WA_y6u7R3XU0aOBVpi4NA100cQXooGIqQK96fzFztaUW7tk321HQCfgzHzcC7VUCB1_kiQiq1jjMjpDVCxgFDw16Sgw-nYSa9wJA8GnFxmjXAK353EYArwLNl-oa1xQPPY4lKjxZt2odc3vEU4p1d2pTKzRR
Rath,"Belgharia, 24 Parganas North", 24 Parganas North,Kolkata,2.5,400,ChIJYYzB2Mx2AjoRSl0h6mjHI-8,AdDdOWrsBwx5Td82FmpsyOG3AqIbbEF3tkHmSJunbX_Z9i8FQj0Um62xUrvvxGYM1K6m7I_qm4HfBD9kQWc0tftjTtOkQMc_jEEO6ze8WSvApNNWBsvqjAik_1ypcGQ4t3yEW8KoiES6-fNZOBKTZwwHUwfQH6FPbP8X0hrRkCMuzXay4NGS
Blue Tokai Coffee Roasters,"Novotel Kolkata Hotel and Residencies,New Town, 24 Parganas North", 24 Parganas North,Kolkata,1.0,800,ChIJs4wBFwN3AjoR6hIpihpY0rE,AdDdOWpN_LR5SXzTMCTl5_yv2Z1M27fy2sboJab4LVOlMeGgJ2kGwZAjhjnYmGkekGJazp6C8GDfE7LukRYVdcDX1RNm1AczYDqvcV7uzmxs2hUokv0yhiyaKdAISh0YysV0OerJKVsIrcL8oNU1xnlgwQs7I-cq1c-soRNbVSYZ48Ezhd6a
Haji Ali,"Santoshpur, South Kolkata", South Kolkata,Kolkata,4.0,600,ChIJ6RBp_GZxAjoRQ98EL_doJU0,AdDdOWo_668fvhQd1BVA4hx_op3AOWrIP8PQxQ5cg_Dp9S3qO2ULFJFe0ZXdK8LKfq-05vV_56MYyrn0wZR1tpPStaxJpIA6PyfVRegVv6zJnvNMon4-jfXzJEZD5dd8RW1_B3ttlPO4_Ce0cmCXTdugVrSn-_fEtE8QqhdEkmJvIA3ARbEh
L'Instant Cafe,"Tollygunge, South Kolkata", South Kolkata,Kolkata,4.4,800,ChIJAQAcf-FwAjoRoab5-lNz4iw,AdDdOWrkcgHsDdpcTgpYzzi4GPCyyh1iEFn155IZtQFfgLvEMJu1UiKyJbru9-OaiBmQH1SlPbdvqC1aIBYXdLoYl5VCHlPvNilUYs1aq9pdCCm63X6hlsv0AEyPVF0PBXcm_eZivucjO2EMc6F-6JUP6klfeVKbAu0d7RzIWQ4auFKjj3mJ
The Chaiwala,"Tollygunge, South Kolkata", South Kolkata,Kolkata,4.1,600,ChIJPyroDepwAjoREjJasUMnanw,AdDdOWpZOHYZMgXnoUnbHfxuZZs3Q-lfx0bBAY5A68gKL0dG5k-Ysswmq6bLnRGtSYau_yVS3iDHakZaa2V7sFQd1qXzD3dFr17jDL07dtspcBzq7DcvL2Raa8cbNcsEKYZIwP0ukyFzTWMzRVfF7ZOoWhOHWWdESG48b9lAs6k3sotWM8LE
Raajbarir Khawa,"Santoshpur, South Kolkata", South Kolkata,Kolkata,3.1,600,ChIJhStFmmdxAjoRW6VM9_n1GfE,AdDdOWpPpG_zoacAKkOmIoKgKKPTuztmd26B6OpaAxTc83g4quUcuBzvd1YhDUkMnSU1Y9Tz2gHxwPR3_Rl3_DoxRp70CtboTIZTPkBJxy6wbQsKPrSh2wez-D4uZk2q7lk9ItXsw2-Bv8T3dU5Qli3ubgtl6IAxSO2MKKNWdO9UA231Ua60
The Yellow Straw,"Pecon Tower,Rajarhat, 24 Parganas North", 24 Parganas North,Kolkata,4.8,300,ChIJ4x7pmSJ3AjoRBAH3t43WNaM,AdDdOWpbGwwPH23QsGPpRJOl_4BC7cN15ksXpxQSOuL328BGszFvtzDvo05KkyGigbxa9iUVaPwnZvfXz-hy-nWlWW1imeTa--IqPYEPXFUEjMjhPciCCALvq9fGm73RYNMh3xJ9PXp4U1-h8WJqN3YPQn87jgPZoPQtbhte39JxWQwxdfdq
Buddha Bites,"Ajoy Nagar, South Kolkata", South Kolkata,Kolkata,3.1,1000,ChIJEUJvG1VxAjoRoglQjms4AdQ,AdDdOWrIw4MpD9PsA7mraygKO71Ms41xvSd4VqBRg_BkzLVeTY6lW3S0VfdTlNsGw_3P0rlb7olrMm6J3uxa6TARaggGZo2cbFM3ClgRt1rJWg5JAgioLmdDDcIRKAIQIUXoGUBG7Mi6G8kgyzHsax7RfWExU7RfX0kt0Mvq19LUDN_wRnX6
West Light Vally Restaurant Cum Bar,"Calcutta Greens Commercial Complex,Santoshpur, South Kolkata", South Kolkata,Kolkata,4.0,1500,ChIJ33vN84dxAjoRhBQ9kryIH2s,AdDdOWq_hO-vlxy4M-bXinsZmsh89wVEwMzvkzXdwj2aCGxufFFUMWBo7NRARKmHTEbWmYwMPzAVu9Twhb5o9NpH-exhbB-u7pQ2XMsfrDmpYP2jaZc6_PzwiUcpnQ-P3vukJBmdxOhc5Iyyt-1iNvhc4mnWttZ9hHZt5-Ff7QBoW-RsOrl4
The Sugarr and Spice,"Baghajatin, South Kolkata", South Kolkata,Kolkata,5.0,300,ChIJT1lVVc53AjoRADEfMUgAbVU,AdDdOWpzEeuYqu3q5wmLsrjXmdcQ7f2SexUQBo2tZuCmLcinMmQ9a4Z98btUI228WbZs7ueCkBpU2vK7pAeqyGk5wqcLKGZv3xD1zdNWgxQ6mt-tYXQkFXUF_vh-6-orgtyfJx290LChdXOsJb8QyiXoP8eiOPQ9gASN7AlvGuu6K2o8e9jV
The Sugarr and Spice,"Behala, South Kolkata", South Kolkata,Kolkata,5.0,300,ChIJT1lVVc53AjoRADEfMUgAbVU,AdDdOWoxItuBKYyTH9YVlkoPLeLXk1l3t9cKrZbDFCev1JVmY4cHSygVBzLHUgEtyCUGQRcAq7Md6DMHZkztn7RiFQDV5nRycrDdaGu9BoT6DEGCWi6bUNEETNY3xGygbK_BcfWApH2GMqw1GUomVaUOQyWfRSri4BZK0M4YqLF9yiU88Xmn
Sonamati Restaurant,"Behala, South Kolkata", South Kolkata,Kolkata,3.9,700,ChIJVVVVVRF6AjoROwFvIhY_vtU,AdDdOWosY0OpHOZRpR4Kkfb_I7nZi1jrd4M4_oWg_7lcJpY12lyI893jmBWxKozRKTx9R7tMXxf0EE06nGvW0Wpf7RXxoIWJzFvTWCCgGm8xsMSVQcpydBkfYUWTkYjCwtngJBIii7b8wEG0EzIr9rqylhjP7tB2IFV3kCfA5IltzAWLEwVV
The Sugarr and Spice,"Prince Anwar Shah Road, South Kolkata", South Kolkata,Kolkata,1.0,300,ChIJT1lVVc53AjoRADEfMUgAbVU,AdDdOWonvTuOIntNmGMtAGGymYn3pYdt3pT-Mmereo-GD3iTtGtX2JNm5PEfMz2PN6R078DNGw5g-d6VAt4dTykVInZfhlUMPjrKuSihDUeZnveoZP5jxCYULHfUCfxA9hC_t2cFrSGI3yQUTckonHiyWL1iCDa62hUrneEAh90e3rYgWlN9
Eatelicious,"Behala, South Kolkata", South Kolkata,Kolkata,3.9,600,ChIJC0VFCtd7AjoRuH6wwVNuT3Y,AdDdOWorLtX0vThikF9k0kwU81rO8MZihTiXazbjkFEpuNi4QBapY8c1xJN6grFVR_yx5H4vTQ061VJKV4e8Vh4JlrvBzdEG9wa-YgCEljCUwW4CouliiR-kngMkjbFkEEIn0ca-DvF1ino5ddKv-kQi2v1qbP8MeoTqVWjE6f4RYUvEpPev
Chai Addaa,"Golf Green, South Kolkata", South Kolkata,Kolkata,3.0,500,ChIJi1qgvddwAjoRiiMLmjW87rE,AdDdOWrS9qyGKtL9dZbY0gKUu3z98zLQAjmSAYGIa9ITFbUUoJc5ljegn0Ag4-KMbEcslRxYdTjUDgOBncpIYAY0y1NlzJrDFubMCtzm7ybdKeZcIU0xb22tMzMXZJhQXRWecSUqwmc2HlI2HylhlcNN2ESbg0DDUY4ndlNdGM6MK41iAUlY
Wokaholic,"Jadavpur, South Kolkata", South Kolkata,Kolkata,3.8,500,ChIJDyJnhER3AjoRLFQNZfK8Z7g,AdDdOWo7RCEvzymiUK7H7B4fDUXOVbDRhqR4NMCxkWjEL29kawTGFwnM7Qc6qM4gmU1kh-9hd2y1gy3yUS2O1KM2juGoidAVHwGuisA_skZKEH4IMqJ4aYls252hwKRd-tBYZ_hImSfRLTT3YGlGCqZKqzwYZadPT2OIqAZA5q0djrxDM4Jc
Hao Chi,"Behala, South Kolkata", South Kolkata,Kolkata,4.1,500,ChIJ39LCAyN6AjoRzBnMWzti_i0,AdDdOWqpS1piEmV2venIP0cErgh86wUxX9y1vKczw6-q6RnKMye5DFAbVr8f0uxzEsY6biUlFy6eEe8QEuanvD0qjOnRtkXp6R_qkfqXMUhtmaACg9Q1MQiHByVhGs2scMqHQRnUTET0nHfykQV9FEVI0orSJOi4cmaieom0ecCWSZ2CkQPj
Azad Hind Dhaba,"Pecon Tower,Rajarhat, 24 Parganas North", 24 Parganas North,Kolkata,3.7,800,ChIJIxvQOw93AjoRDCA03DS9cAU,AdDdOWp8NkZDdheapkwha21rd2YvfNVxlOXYFLHmHhAEbYCqmo3iSFdaEsne5Hp7Oj2zB_9pKAAiYpzPPnZS3gCVWdwN411S2Li3I4TI-itqTWMKAHADRO6KYMxJ82KFeRYr6ivFF6OoLI5Ro4nSEcqzv1uvq0Q7fjYwPGOJn6OzSITWzoTs
Hotel Coco In,"Naktala, South Kolkata", South Kolkata,Kolkata,3.5,700,ChIJ2bCzPkhxAjoRVDAiF6yKIaU,AdDdOWoR_lOeR_jLTDz_fPp3HPK-2fC4Qsck51Rd2H1lCUGEtzBeqAKMdCOnPvZDbCO-8Z4STqFIbqjkUIadiY_2LxFW_yv14ygLogO_IqMbJtXpVJ7rR2IULYB845gjoM3hNNcT47ebTzPZJodtJmDmr3XfopfLnfZGnbrvwcwjrlkHWlpe
Azad Hind,"Garia, South Kolkata", South Kolkata,Kolkata,3.8,800,ChIJ6w3rwSN3AjoRT1xJCxBEiXQ,AdDdOWqlkUhXT2XbWIYcir0QZVRn1Cg3FxFsHlu1HF5yxq0tnaIOpojaw99f9ysIz7HfUzQS7AXvIA5SyE2-d6b7Gd-kP6Omf5P5kW8Rc4tB6SAHohcdbAhQGy9aUTyF4qyat2xWWMy8Q_ZO4ydq2Owf8PcreiHVGR-Ck_geOkwJ8m_xeMLv
Khanti Damodaar Seth,"Behala, South Kolkata", South Kolkata,Kolkata,4.3,700,ChIJ5f__PzN3AjoRoD9bAEmpzyU,AdDdOWpFVqIfUwMyZw23bCTA7MtsonAbTKnHF-04ry8S8AJChVcqMjIE6-awSRuOk5BX4atJw2OJ1xFNf5i6HWhKYZCOTE62rYYFTuGdNggLHBy6i3RwhfCER9QTJvX03hSD-i8ZGQVEfevsjhqlmCcWnQEurh9tAJHbtXRw0Bh4aWV35Xn6
Xebra - The Sports Lounge,"Club Eco Vista,Rajarhat, 24 Parganas North", 24 Parganas North,Kolkata,4.5,1600,ChIJKWibScYKAjoR6tpK8Yh4mNo,AdDdOWpOE_iw0jaf-iHOFfeOkuoFmAQYlzhXuSWHsemkOOH3HsKGJ2IfaYfYB_oedizYLDR7QMWuNqVs9RzpRjkD0EzCUr42_0t0A4MBPAArFz-eZ3a5H3JkDqdz9LgAM7A8nR_3xHH2uSsV5QGbyebo5cDChfq1ak5X5X2mdMgw34vI-XSL
Wow! China by Wow! Momo,"Metropolis Mall,Santoshpur, South Kolkata", South Kolkata,Kolkata,3.6,500,ChIJK7MpEz13AjoR5iO7T4H8Ioo,AdDdOWoyYvqawkxkEEaJ0btScifvc9cD2bEYfB-s0HgmfvzdGki0M5CgTfIADH5XRt7GU5w_1sJInLjyeqzDjI7_Tx8y_uvk1dk9y7oG1hz5BU78wSS01fE8Im1Sed-NQyVImY9q-3zudDmyBwekCoXByzzDdpa2ykxhitQWZ5UGmpsmicqP
All Is Well,"Belgharia, 24 Parganas North", 24 Parganas North,Kolkata,1.0,500,ChIJv3HxPwB7AjoR1mFok4SP6U4,AdDdOWrqnGABARTnYRiscv7SCen14oCFZDIWqcRmbPE3qA2upBWutp1hLTMKIBm9IhGjmIqevGvpKGo0SY694Vq_nzv0dfaS-ai-DdvsxqWXN5T3D49tVhfLTi-puiDwfBO7ZW_iwZN_bIIvjyyQO4-H2JeP0jTOUrwlcAMyZ8sgsLBgKhKq
The Sugarr and Spice,"Behala, South Kolkata", South Kolkata,Kolkata,4.0,300,ChIJT1lVVc53AjoRADEfMUgAbVU,AdDdOWqRD6Zk4jPjmov2haJHw1OfWBhNMqoqUUVULJeDKjTq_5dxRlUpeNvE1ATSverm4QAwx_NcN4tg0_S85PFfoyfyo7K77xQdEWqDVtO_4C7L-UAMUss8vMnsTsHb_rJuhTY12gIfiYn2iT2CobqK7nSV_Rfr3tClO6MXmqV9cxe7i_sK
Monginis,"Jadavpur, South Kolkata", South Kolkata,Kolkata,2.3,200,ChIJFf3mdxB3AjoRFYsfU2nW01w,AdDdOWqzhHHp8z9mN2tcr21Nxn8TpKTirgQK60yg0NZUCGNqslrqeuARqfYRVQ_iTmpsjdNBit1DCWW6VY6kSvajXiz7d5QbmkZKHxmzZ4i0E3WY3lR2TaQdoNdYcS7OCl8oOyMw6Asro2e1BkN9fKDyfIunTfV1YEAcdR2HRTRl3s2w0lAb
Hatari,"Behala, South Kolkata", South Kolkata,Kolkata,4.3,1000,ChIJq6qqYSt3AjoRZj8CGwMmRFk,AdDdOWqnC6sWTb1a39IdIP0QIlQdvuk0xNayX5mj9AcJdnXMOJL8qYe5mT_GajOOaK_qNzCJj2eNlZXnSCXPo73EbppjTOhChEJdqZZLlps2XX88T4ssmyGrb_80AV87sDOIhf_RRKUFfbksHBttGztwYIguXK38nxIExQlxwXqwJfuFVOja
Wow! Momo,"Behala, South Kolkata", South Kolkata,Kolkata,3.7,400,ChIJlaWe9w93AjoRIloOddJqmSU,AdDdOWreMNsHGtRJsJi3-fik8zRil3ZmtKfHLsxV7XeI125l1gSoC7l0unvIARPR6shMvgBVDuEsRHrTftbO07lM9p0Ge1wZuh_TUGopoMz6_9EW108qAcVaAVPJS6GKb16PIh0Ew-dqo0r2pO2g-ypUhuPcYQAumVFjMjwOp7SU7yOf-sAp
Food O Holic,"Rajarhat, 24 Parganas North", 24 Parganas North,Kolkata,1.0,500,ChIJ82hdQNid-DkRgJQRfRUxA8k,AdDdOWqyFSdDmcUoqPDl15ZFx3ZCXRKd7Lyw2AAM669hQ7T-0v1GOf_xRrc7pQDiAIQIWAdtlrM6zraQCdGZq2Iycyxb5D57Lc0vxRcC0fKGAETRhG0ziWKixbtFvp0g0cCwfA9_LmGeTTbr8kSwPkUnDF92yyGoTKmts8zgwJY8RiztyucR
Beans N Barrels,"New Town, 24 Parganas North", 24 Parganas North,Kolkata,4.2,1000,ChIJ80p_XT0LAjoRxTA4UNBw_hM,AdDdOWqI6WyfYz2HYiaFKydb69aWLQU1QfG8obWHiYM6g_Cm7AKtgpcOXjeRz1GPSSeYMMG3GX9pyqADAxGX57JgD4_fMX9pOcI4xLMgNrZ6Ekt9mtPnEjkja7m7bsZPsoMInRiVlGYhh9JHdVciOjACKCWBU4P8Scc10jdiSKdFsOwvoVlZ
Bake Club,"Jadavpur, South Kolkata", South Kolkata,Kolkata,1.0,100,ChIJBaOq8iJxAjoRfEJldqbeaLc,AdDdOWprOohtcYtoMYsV6L2Quh6l0Ge-200XjEk2nKNhxE9Is5wG6g3gCOOb1m1TiLQE202t_t7p0lgWjh-GuavG9GAkh3tbzRMlWam_rZB2IM_CnML1X6SXIYHJE8Gw_oDUn42crMCZERMK7gcPN84I7TzpJaY8UV4Jt04DEwUnT2u2uv6f
Zodiac,"Fortune Park Panchwati,Kona Expressway, Howrah", Howrah,Kolkata,4.1,900,ChIJZ-l3Z693AjoR4q5FEFxKq5I,AdDdOWqDmZUMXQZm-cKvjoY8OyfjL1VvH7a5O0b_Iwqz8Uul8pO8uU0k0ICLCPv3WCGJSoXzdHoR7lD0owuAai2dt87qAyneosmDxWGCYF9OuQGUlqN34noVV7HqDYfEhgHZMW2qBdDkKuv_RqjJrlrHs4lpZw1OyHlBHDKf_mZRiMd6Z8UK
Hotel Royal Height,"Behala, South Kolkata", South Kolkata,Kolkata,4.2,1200,ChIJv0teggx6AjoRuZvbPDbiY_o,AdDdOWqu-q-BcYZP0AcOt5cMxivmnm-8bgDx4etwJc_vYwsT8gyorOCcW86VSia3i7JIADr6gOypQpPnz1k76DVlLq712tH-rT2yugQdOcSiYit259vF1brLg2yIizyoeg1nsBkakZL3AQtOxgBRCXOVEboiuXD6E7-FWmj5qafzl10TfIiN
The Sugarr and Spice,"Garia, South Kolkata", South Kolkata,Kolkata,1.0,300,ChIJT1lVVc53AjoRADEfMUgAbVU,AdDdOWoNAIyVmTUEfDtIN17i12izZg2Vp4gLz_xI-2TCiRuaTvfD5oJoxWD-IMk65HYhyFByYe3SkXPvhIvDyB1hOy-4kkcuoR9JuQeO7vHKlqkn0W0FLo2QUe47Q5SwH36CWtzbenaAYWFGALmVsrllu2uwZ557ZDIGW9bhzYT3fY1ZMUrV
Chowman,"Behala, South Kolkata", South Kolkata,Kolkata,4.2,900,ChIJdSDwlux1AjoRI-0g8Gp1GzE,AdDdOWpMd-RYGw-2QRSSkHzFLbUT3QiDjWp4lqST1tXQlOShyEKrhevksFuCLobv7iF66U0l-n5EjzxhGhrC77ncYGQgB5lr0ywaNw-pmr5h6hMFRvIWyE-y5apDCmyXacZouJ8E0YDTUeRzai-veB00JrqnkDOvDLoWixfLVkWV0bUlzUux
The Village,"Club Eco Vista,Rajarhat, 24 Parganas North", 24 Parganas North,Kolkata,4.0,1100,ChIJ_____0x1AjoRZcl3olvdRF0,AdDdOWqp4VBKct97ga-N7RT-mA9PymgvnKW7rElvs45RO-kuaQV4WGGKUyBRNNNAWEcxx4U2sxAZEO0YoqPN30JXuCcSWH8mRenhw91Or_I0HgxB8BB4OST9eVxw7kGjpX0i1ZT96-mk7mQ8hvA2XAlyMfnecxj67Mlzr3Gbo6nY7SqwSLJw
The Yellow Straw,"New Town, 24 Parganas North", 24 Parganas North,Kolkata,4.3,300,ChIJ4x7pmSJ3AjoRBAH3t43WNaM,AdDdOWoOWq69XDGph0bKv7VmAfcalxvAZvNpFlRm36eKJFFUPIS9NzPtBUJ8mGV3E00u2KU7nJRBKQ5-sMV3RS3x9wnyzJWQz88w1ZQ7FuBmMS-cXm3J_JXx6z0oiq_SWmBMyvXgADh2SmN8gbO7oBg4ojXurYEU73si5pDdDj8fw3IFxOCH
